,player_id,player_name,team,team_id,posiciones,partidos_jugados,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_jersey_number,club_loaned_from,club_contract_valid_until,nationality_id,nationality_name,preferred_foot,release_clause_eur,competition,tackle_success_rate,tackles_successful,interception_success_rate,interceptions,clearances,blocks,head_clearances,head_clearances_won,head_clearance_success_rate,headed_shots_total,headed_shots_after_duel,headed_shot_duel_rate,total_passes,completed_passes,incomplete_passes,passes_out,offside_passes,failed_passes,pass_completion_rate,avg_pass_length,ground_passes,low_passes,high_passes,ground_pass_percentage,low_pass_percentage,high_pass_percentage,crosses_total,crosses_completed,cutbacks_total,cutbacks_completed,switches_total,switches_completed,deflected_passes,goal_assists,key_passes,chances_created,through_balls_total,through_balls_completed,head_pass_percentage,right_foot_pass_percentage,left_foot_pass_percentage,right_foot_pass_accuracy,left_foot_pass_accuracy,passes_own_half,passes_opposition_half,passes_from_opposition_half_percentage,progressive_passes,progressive_passes_completed,progressive_passes_accuracy,passes_final_third,passes_final_third_accuracy,passes_to_box,passes_to_box_accuracy,carries,progressive_carries,progressive_carries_rate,avg_carry_distance,duels_total,duels_won,duel_success_rate,yellow_cards,red_cards,times_dribbled_past,ball_recoveries,offensive_recoveries,pressures,counterpress,dribbles_completed,dribble_success_rate,fouls_won,penalties_won,fouls_committed,penalties_conceded,minutes_played,goals_scored,shots_total,non_blocked_shots,shots_on_target,shots_off_target,blocked_shots,shot_accuracy,xg_total,avg_xg,goals_minus_xg,penalty_goals,shots_inside_box,conversion_rate_inside_box,left_foot_goal_percentage,right_foot_goal_percentage,headed_goal_percentage,free_kick_goals,saves,save_percentage,aerial_dominance_index,penalties_saved,penalty_save_percentage,keeper_sweeper,PSxG,clean_sheets,goals_conceded,psxg_minus_goals_conceded,tackles_successful_per90,interceptions_per90,clearances_per90,blocks_per90,head_clearances_per90,head_clearances_won_per90,times_dribbled_past_per90,ball_recoveries_per90,offensive_recoveries_per90,pressures_per90,counterpress_per90,total_passes_per90,completed_passes_per90,incomplete_passes_per90,passes_out_per90,offside_passes_per90,failed_passes_per90,ground_passes_per90,low_passes_per90,high_passes_per90,deflected_passes_per90,crosses_total_per90,crosses_completed_per90,cutbacks_total_per90,cutbacks_completed_per90,switches_total_per90,switches_completed_per90,through_balls_total_per90,through_balls_completed_per90,passes_own_half_per90,passes_opposition_half_per90,progressive_passes_per90,progressive_passes_completed_per90,passes_final_third_per90,passes_to_box_per90,carries_per90,progressive_carries_per90,dribbles_completed_per90,duels_total_per90,duels_won_per90,fouls_won_per90,fouls_committed_per90,penalties_won_per90,penalties_conceded_per90,penalties_saved_per90,saves_per90,keeper_sweeper_per90,shots_total_per90,non_blocked_shots_per90,shots_on_target_per90,shots_off_target_per90,blocked_shots_per90,shots_inside_box_per90,free_kick_goals_per90,goals_scored_per90,penalty_goals_per90,goal_assists_per90,key_passes_per90,chances_created_per90,goals_conceded_per90,xg_total_per90,goals_minus_xg_per90,PSxG_per90,psxg_minus_goals_conceded_per90,yellow_cards_per90,red_cards_per90,posicion_mas_jugada
1601,8390,Philipp Bargfrede,Werder Bremen,176,"['Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield']",14,74,76,3400000.00,45000.00,26,1989-03-03,174,71,44.00,,2017.00,21,Germany,Right,nan,Germany - 1. Bundesliga,70.73,29,50.00,10,20,34,10,4,40.00,0,0,0.00,507,375,118,11,3,132,73.95,19.48,304.00,73.00,134.00,59.49,14.28,26.22,2.00,0.00,0.00,0.00,14.00,11.00,1.00,1,5,6,5.00,1.00,10.49,74.27,14.60,77.28,76.05,289.00,218.00,42.99,163,85,52.15,138,54.35,23,30.43,147,85,57.82,12.49,41,29,70.73,2,1,24,78,0,286,67,4,50.00,22,0,29,0,1303,0,12,8,1,7,4,12.50,0.42,0.03,-0.42,0,2,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,2.00,0.69,1.38,2.34,0.69,0.27,1.65,5.38,0.00,19.75,4.62,35.01,25.90,8.15,0.75,0.20,9.11,20.99,5.04,9.25,0.06,0.13,0.00,0.00,0.00,0.96,0.75,0.34,0.06,19.96,15.05,11.25,5.87,9.53,1.58,10.15,5.87,0.27,2.83,2.00,1.51,2.00,0.00,0.00,0.00,0.00,0.00,0.82,0.55,0.06,0.48,0.27,0.13,0.00,0.00,0.00,0.06,0.34,0.41,0.00,0.02,-0.03,0.00,0.00,0.13,0.06,Center Defensive Midfield
1602,8392,Jeremy Toljan,Hoffenheim,175,"['Left Back', 'Left Wing Back', 'Right Back', 'Left Center Back', 'Right Wing Back']",18,69,77,1300000.00,7000.00,20,1994-08-08,182,76,15.00,,2018.00,21,Germany,Right,nan,Germany - 1. Bundesliga,50.00,12,50.00,12,38,66,16,7,43.75,0,0,0.00,699,517,163,17,2,182,73.95,17.90,358.00,189.00,156.00,50.92,26.88,22.19,14.00,1.00,1.00,0.00,8.00,3.00,1.00,0,5,5,0.00,0.00,7.04,66.92,25.24,73.39,68.21,363.00,336.00,48.06,185,101,54.59,242,63.22,49,30.61,187,124,66.31,15.21,24,8,33.33,0,0,14,70,0,180,36,14,60.87,23,0,5,0,1487,1,6,6,4,2,0,66.67,0.73,0.12,0.27,0,3,33.33,0.00,100.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.72,0.72,2.29,3.99,0.96,0.42,0.84,4.23,0.00,10.89,2.17,42.30,31.29,9.86,1.02,0.12,11.01,21.66,11.43,9.44,0.06,0.84,0.06,0.06,0.00,0.48,0.18,0.00,0.00,21.97,20.33,11.19,6.11,14.64,2.96,11.31,7.50,0.84,1.45,0.48,1.39,0.30,0.00,0.00,0.00,0.00,0.00,0.36,0.36,0.24,0.12,0.00,0.18,0.00,0.06,0.00,0.00,0.30,0.30,0.00,0.04,0.01,0.00,0.00,0.00,0.00,Left Back
1603,8393,Oliver Baumann,Hoffenheim,175,['Goalkeeper'],33,78,81,9000000.00,50000.00,25,1990-06-02,187,82,1.00,,2018.00,21,Germany,Right,nan,Germany - 1. Bundesliga,0.00,0,0.00,0,0,1,0,0,0.00,0,0,0.00,1435,941,433,59,2,494,65.56,31.78,658.00,31.00,789.00,44.51,2.09,53.38,0.00,0.00,0.00,0.00,33.00,15.00,0.00,0,2,2,1.00,1.00,0.00,68.26,11.97,61.14,67.23,1435.00,0.00,0.00,768,257,33.46,171,18.13,10,10.00,287,166,57.84,9.49,0,0,0.00,1,0,0,204,0,1,0,0,0.00,6,0,0,0,3070,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,146,75.26,40.60,0,0.00,33,28.47,6,48,-19.53,0.00,0.00,0.00,0.02,0.00,0.00,0.00,5.98,0.00,0.02,0.00,42.06,27.58,12.69,1.72,0.05,14.48,19.28,0.90,23.13,0.00,0.00,0.00,0.00,0.00,0.96,0.43,0.02,0.02,42.06,0.00,22.51,7.53,5.01,0.29,8.41,4.86,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,4.28,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,1.40,0.00,0.00,0.83,-0.58,0.02,0.00,Goalkeeper
1604,8394,Robert Bauer,Ingolstadt,189,"['Right Center Midfield', 'Left Back', 'Left Wing', 'Right Back', 'Left Center Midfield', 'Center Defensive Midfield']",24,66,73,750000.00,4000.00,20,1995-04-09,183,76,23.00,,2017.00,21,Germany,Right,nan,Germany - 1. Bundesliga,43.55,27,61.54,16,75,55,39,17,43.59,0,0,0.00,710,462,226,21,1,248,65.06,20.05,274.00,99.00,351.00,37.84,13.67,48.48,16.00,5.00,1.00,1.00,11.00,9.00,0.00,0,7,7,0.00,0.00,14.31,64.91,20.16,73.91,66.00,378.00,332.00,46.76,301,151,50.17,288,59.72,46,36.96,112,57,50.89,11.32,62,23,37.10,5,0,17,86,0,335,53,8,72.73,29,1,35,1,1664,1,5,4,1,3,1,25.00,0.10,0.02,0.89,0,0,0.00,0.00,100.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.46,0.86,4.05,2.97,2.10,0.91,0.91,4.65,0.00,18.11,2.86,38.40,24.98,12.22,1.13,0.05,13.41,14.81,5.35,18.98,0.00,0.86,0.27,0.05,0.05,0.59,0.48,0.00,0.00,20.44,17.95,16.28,8.16,15.57,2.48,6.05,3.08,0.43,3.35,1.24,1.56,1.89,0.05,0.05,0.00,0.00,0.00,0.27,0.21,0.05,0.16,0.05,0.00,0.00,0.05,0.00,0.00,0.37,0.37,0.00,0.00,0.04,0.00,0.00,0.27,0.00,Left Back
1605,8395,Håvard Nordtveit,Borussia Mönchengladbach,185,"['Right Defensive Midfield', 'Right Center Back', 'Left Defensive Midfield', 'Left Center Back', 'Right Back', 'Center Defensive Midfield', 'Center Back', 'Left Wing Back']",31,76,80,5500000.00,70000.00,25,1990-06-21,188,83,6.00,,2016.00,36,Norway,Right,nan,Germany - 1. Bundesliga,64.52,20,44.83,13,126,61,73,36,49.32,5,3,60.00,1753,1471,248,24,10,282,83.91,22.50,1263.00,149.00,356.00,71.43,8.42,20.13,5.00,3.00,0.00,0.00,80.00,62.00,3.00,1,7,8,8.00,1.00,5.26,82.80,11.44,87.21,79.14,1335.00,418.00,23.84,464,269,57.97,317,54.26,52,36.54,470,293,62.34,10.96,31,18,58.06,4,0,12,126,1,346,73,6,66.67,23,0,29,1,2488,4,22,17,8,9,5,47.06,0.86,0.03,3.13,0,8,12.50,0.00,100.00,0.00,1,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.72,0.47,4.55,2.20,2.64,1.30,0.43,4.55,0.03,12.51,2.64,63.41,53.21,8.97,0.86,0.36,10.20,45.68,5.38,12.87,0.10,0.18,0.10,0.00,0.00,2.89,2.24,0.28,0.03,48.29,15.12,16.78,9.73,11.46,1.88,17.00,10.59,0.21,1.12,0.65,0.83,1.04,0.00,0.03,0.00,0.00,0.00,0.79,0.61,0.28,0.32,0.18,0.28,0.03,0.14,0.00,0.03,0.25,0.28,0.00,0.03,0.11,0.00,0.00,0.14,0.00,Left Center Back
1606,8396,Theodor Gebre Selassie,Werder Bremen,176,"['Right Back', 'Right Center Back', 'Right Wing Back']",33,76,76,4000000.00,60000.00,28,1986-12-24,181,71,23.00,,2018.00,12,Czech Republic,Right,nan,Germany - 1. Bundesliga,59.21,45,38.10,16,120,70,69,42,60.87,3,3,100.00,1394,1030,332,30,2,364,73.89,16.92,608.00,352.00,459.00,42.84,24.80,32.34,47.00,21.00,2.00,0.00,18.00,10.00,0.00,2,23,25,0.00,0.00,11.09,83.82,4.54,77.42,62.79,653.00,741.00,53.15,340,190,55.88,541,65.06,139,37.40,283,184,65.02,11.84,76,42,55.26,5,0,24,101,2,548,103,10,43.48,49,0,46,0,3064,1,18,15,5,10,3,33.33,1.29,0.07,-0.29,0,13,7.69,0.00,100.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.32,0.46,3.52,2.05,2.02,1.23,0.70,2.96,0.05,16.09,3.02,40.94,30.25,9.75,0.88,0.05,10.69,17.85,10.33,13.48,0.00,1.38,0.61,0.05,0.00,0.52,0.29,0.00,0.00,19.18,21.76,9.98,5.58,15.89,4.08,8.31,5.40,0.29,2.23,1.23,1.43,1.35,0.00,0.00,0.00,0.00,0.00,0.52,0.44,0.14,0.29,0.08,0.38,0.00,0.02,0.00,0.05,0.67,0.73,0.00,0.03,-0.01,0.00,0.00,0.14,0.00,Right Back
1607,8397,Kevin Vogt,FC Köln,186,"['Left Defensive Midfield', 'Center Defensive Midfield', 'Center Back', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield']",23,75,79,4600000.00,35000.00,23,1991-09-23,194,85,6.00,,2017.00,21,Germany,Right,nan,Germany - 1. Bundesliga,67.86,19,77.78,7,39,38,29,12,41.38,4,1,25.00,854,692,142,18,2,162,81.03,23.51,563.00,93.00,205.00,65.38,10.80,23.80,11.00,3.00,1.00,0.00,45.00,38.00,0.00,2,11,13,7.00,3.00,8.91,85.42,4.93,83.92,78.04,528.00,326.00,38.17,263,172,65.40,234,64.09,48,35.42,201,111,55.22,11.78,28,18,64.29,4,0,21,74,1,405,66,7,58.33,32,0,29,0,1575,0,8,5,3,2,3,60.00,0.42,0.05,-0.42,0,6,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.08,0.40,2.22,2.17,1.65,0.68,1.20,4.22,0.05,23.14,3.77,48.80,39.54,8.11,1.02,0.11,9.25,32.17,5.31,11.71,0.00,0.62,0.17,0.05,0.00,2.57,2.17,0.40,0.17,30.17,18.62,15.02,9.82,13.37,2.74,11.48,6.34,0.40,1.60,1.02,1.82,1.65,0.00,0.00,0.00,0.00,0.00,0.45,0.28,0.17,0.11,0.17,0.34,0.00,0.00,0.00,0.11,0.62,0.74,0.00,0.02,-0.03,0.00,0.00,0.22,0.00,Left Defensive Midfield
1608,8401,Maximilian Eggestein,Werder Bremen,176,"['Center Attacking Midfield', 'Right Center Midfield', 'Left Center Forward', 'Left Defensive Midfield', 'Left Midfield', 'Left Wing']",7,59,75,300000.00,2000.00,18,1996-12-08,181,75,35.00,,2018.00,21,Germany,Right,nan,Germany - 1. Bundesliga,75.00,3,100.00,1,0,6,0,0,0.00,1,1,100.00,62,44,14,1,3,18,70.97,17.47,42.00,9.00,11.00,67.74,14.51,17.74,1.00,1.00,0.00,0.00,4.00,2.00,0.00,0,4,4,2.00,1.00,10.34,75.86,13.79,81.81,62.50,14.00,48.00,77.41,17,7,41.18,37,64.86,9,66.67,23,13,56.52,9.56,4,3,75.00,0,0,2,12,1,34,9,1,100.00,2,0,3,0,186,0,2,2,1,1,0,50.00,0.11,0.05,-0.11,0,2,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.45,0.48,0.00,2.90,0.00,0.00,0.96,5.80,0.48,16.45,4.35,30.00,21.29,6.77,0.48,1.45,8.70,20.32,4.35,5.32,0.00,0.48,0.48,0.00,0.00,1.93,0.96,0.96,0.48,6.77,23.22,8.22,3.38,17.90,4.35,11.12,6.29,0.48,1.93,1.45,0.96,1.45,0.00,0.00,0.00,0.00,0.00,0.96,0.96,0.48,0.48,0.00,0.96,0.00,0.00,0.00,0.00,1.93,1.93,0.00,0.05,-0.06,0.00,0.00,0.00,0.00,Left Wing
1609,8402,Aron Jóhannsson,Werder Bremen,176,"['Left Center Forward', 'Right Center Forward', 'Center Attacking Midfield']",6,74,78,4500000.00,40000.00,24,1990-11-10,184,70,9.00,,2019.00,95,United States,Right,nan,Germany - 1. Bundesliga,100.00,4,0.00,0,1,7,1,0,0.00,3,1,33.33,98,67,28,3,0,31,68.37,19.33,60.00,13.00,27.00,60.00,13.00,27.00,6.00,2.00,0.00,0.00,3.00,3.00,0.00,0,7,7,2.00,0.00,8.16,72.44,17.34,70.42,82.35,17.00,81.00,82.65,17,8,47.06,53,52.83,21,38.10,30,17,56.67,12.59,4,4,100.00,0,0,1,14,0,72,18,3,42.86,6,0,14,0,467,2,13,9,3,6,4,33.33,1.84,0.14,0.16,1,9,22.22,0.00,50.00,50.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.77,0.00,0.19,1.34,0.19,0.00,0.19,2.69,0.00,13.87,3.46,18.88,12.91,5.39,0.57,0.00,5.97,11.56,2.50,5.20,0.00,1.15,0.38,0.00,0.00,0.57,0.57,0.38,0.00,3.27,15.61,3.27,1.54,10.21,4.04,5.78,3.27,0.57,0.77,0.77,1.15,2.69,0.00,0.00,0.00,0.00,0.00,2.50,1.73,0.57,1.15,0.77,1.73,0.00,0.38,0.19,0.00,1.34,1.34,0.00,0.35,0.03,0.00,0.00,0.00,0.00,Right Center Forward
1610,8403,Nadiem Amiri,Hoffenheim,175,"['Center Attacking Midfield', 'Left Center Forward', 'Right Defensive Midfield', 'Left Wing', 'Left Center Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Midfield']",25,63,78,650000.00,2000.00,18,1996-10-27,178,70,18.00,,2018.00,21,Germany,Right,nan,Germany - 1. Bundesliga,70.00,21,70.00,7,7,23,5,1,20.00,0,0,0.00,629,463,156,9,1,166,73.61,19.16,456.00,59.00,115.00,72.38,9.36,18.25,23.00,11.00,7.00,5.00,25.00,11.00,2.00,4,31,35,3.00,1.00,2.57,85.99,10.30,74.53,78.12,220.00,409.00,65.02,128,78,60.94,279,55.91,105,32.38,265,158,59.62,13.83,30,20,66.67,4,0,17,95,1,442,83,27,47.37,41,0,33,0,1490,4,37,29,14,15,8,48.28,2.32,0.06,1.68,0,19,15.79,25.00,75.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.26,0.42,0.42,1.38,0.30,0.06,1.02,5.73,0.06,26.69,5.01,37.99,27.96,9.42,0.54,0.06,10.02,27.54,3.56,6.94,0.12,1.38,0.66,0.42,0.30,1.51,0.66,0.18,0.06,13.28,24.70,7.73,4.71,16.85,6.34,16.00,9.54,1.63,1.81,1.20,2.47,1.99,0.00,0.00,0.00,0.00,0.00,2.23,1.75,0.84,0.90,0.48,1.14,0.00,0.24,0.00,0.24,1.87,2.11,0.00,0.14,0.10,0.00,0.00,0.24,0.00,Center Attacking Midfield
1611,8404,Eugen Polanski,Hoffenheim,175,"['Left Center Midfield', 'Left Wing Back', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Wing', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield']",27,78,78,6500000.00,50000.00,29,1986-03-17,183,78,8.00,,2017.00,37,Poland,Right,nan,Germany - 1. Bundesliga,50.85,30,66.67,16,34,49,17,11,64.70,0,0,0.00,891,691,182,11,7,200,77.55,18.49,633.00,103.00,163.00,70.41,11.45,18.13,8.00,2.00,0.00,0.00,15.00,10.00,0.00,3,14,17,12.00,3.00,7.53,57.87,33.78,79.09,79.05,492.00,399.00,44.78,265,140,52.83,259,55.98,39,20.51,276,155,56.16,10.74,59,29,49.15,8,0,44,109,0,554,127,16,66.67,48,0,44,0,1859,1,24,18,5,13,6,27.78,1.57,0.06,-0.57,0,6,16.67,0.00,100.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.45,0.77,1.64,2.37,0.82,0.53,2.13,5.27,0.00,26.82,6.14,43.13,33.45,8.81,0.53,0.33,9.68,30.64,4.98,7.89,0.00,0.38,0.09,0.00,0.00,0.72,0.48,0.58,0.14,23.81,19.31,12.82,6.77,12.53,1.88,13.36,7.50,0.77,2.85,1.40,2.32,2.13,0.00,0.00,0.00,0.00,0.00,1.16,0.87,0.24,0.62,0.29,0.29,0.00,0.04,0.00,0.14,0.67,0.82,0.00,0.07,-0.03,0.00,0.00,0.38,0.00,Left Defensive Midfield
1612,8405,Benjamin Hübner,Ingolstadt,189,['Left Center Back'],30,70,72,1300000.00,20000.00,25,1989-07-04,193,85,5.00,,2017.00,21,Germany,Left,nan,Germany - 1. Bundesliga,59.32,35,42.86,15,177,64,110,59,53.64,15,10,66.67,710,470,202,32,6,240,66.20,22.61,283.00,101.00,336.00,39.30,14.02,46.66,0.00,0.00,0.00,0.00,18.00,11.00,0.00,0,3,3,2.00,0.00,20.79,15.71,63.33,71.71,68.17,603.00,107.00,15.07,271,108,39.85,157,31.21,26,26.92,146,92,63.01,10.69,59,33,55.93,7,0,20,61,0,335,58,3,42.86,42,1,53,0,2785,1,19,17,3,14,2,17.64,1.97,0.10,-0.97,0,19,5.26,100.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.13,0.48,5.71,2.06,3.55,1.90,0.64,1.97,0.00,10.82,1.87,22.94,15.18,6.52,1.03,0.19,7.75,9.14,3.26,10.85,0.00,0.00,0.00,0.00,0.00,0.58,0.35,0.06,0.00,19.48,3.45,8.75,3.49,5.07,0.84,4.71,2.97,0.09,1.90,1.06,1.35,1.71,0.03,0.00,0.00,0.00,0.00,0.61,0.54,0.09,0.45,0.06,0.61,0.00,0.03,0.00,0.00,0.09,0.09,0.00,0.06,-0.04,0.00,0.00,0.22,0.00,Left Center Back
1613,8407,Ádám Szalai,Hannover 96,178,"['Right Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Center Forward']",16,77,80,7500000.00,50000.00,24,1990-08-25,196,85,5.00,,2018.00,136,Senegal,Right,nan,Germany - 1. Bundesliga,71.43,5,66.67,4,3,12,2,1,50.00,3,1,33.33,263,182,77,3,1,81,69.20,13.11,157.00,69.00,38.00,59.46,26.13,14.39,7.00,0.00,3.00,2.00,6.00,4.00,1.00,1,8,9,1.00,0.00,8.71,63.90,17.84,75.97,76.74,48.00,215.00,81.74,50,28,56.00,137,61.31,21,42.86,84,55,65.48,12.65,7,5,71.43,2,0,3,24,1,167,50,18,69.23,12,0,22,0,648,0,20,15,5,10,5,33.33,2.37,0.11,-2.37,0,16,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.69,0.55,0.41,1.66,0.27,0.13,0.41,3.33,0.13,23.19,6.94,36.52,25.27,10.69,0.41,0.13,11.25,21.80,9.58,5.27,0.13,0.97,0.00,0.41,0.27,0.83,0.55,0.13,0.00,6.66,29.86,6.94,3.88,19.02,2.91,11.66,7.63,2.50,0.97,0.69,1.66,3.05,0.00,0.00,0.00,0.00,0.00,2.77,2.08,0.69,1.38,0.69,2.22,0.00,0.00,0.00,0.13,1.11,1.25,0.00,0.32,-0.33,0.00,0.00,0.27,0.00,Right Center Forward
1614,8504,Bastian Oczipka,Eintracht Frankfurt,184,"['Left Back', 'Left Center Midfield', 'Left Midfield', 'Left Center Back', 'Left Wing Back']",30,75,77,4000000.00,45000.00,26,1989-01-12,185,87,6.00,,2018.00,21,Germany,Left,nan,Germany - 1. Bundesliga,70.91,39,70.20,33,69,73,45,17,37.78,0,0,0.00,1636,1259,354,19,4,377,76.95,16.65,947.00,286.00,423.00,57.18,17.27,25.54,69.00,15.00,1.00,1.00,35.00,16.00,1.00,0,22,22,2.00,0.00,5.95,12.86,80.73,82.28,74.40,858.00,778.00,47.55,391,222,56.78,536,59.33,149,30.20,526,318,60.46,12.39,55,35,63.64,7,0,11,148,0,331,62,44,63.77,34,0,29,0,2775,0,10,9,3,6,1,33.33,0.38,0.03,-0.38,0,1,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.26,1.07,2.23,2.36,1.45,0.55,0.35,4.80,0.00,10.73,2.01,53.05,40.83,11.48,0.61,0.12,12.22,30.71,9.27,13.71,0.03,2.23,0.48,0.03,0.03,1.13,0.51,0.06,0.00,27.82,25.23,12.68,7.20,17.38,4.83,17.05,10.31,1.42,1.78,1.13,1.10,0.94,0.00,0.00,0.00,0.00,0.00,0.32,0.29,0.09,0.19,0.03,0.03,0.00,0.00,0.00,0.00,0.71,0.71,0.00,0.01,-0.02,0.00,0.00,0.22,0.00,Left Back
1615,8508,Max Meyer,Schalke 04,181,"['Center Attacking Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Left Center Forward', 'Left Attacking Midfield', 'Left Wing', 'Right Defensive Midfield', 'Right Midfield', 'Left Wing Back', 'Right Wing', 'Right Wing Back', 'Center Forward', 'Right Center Midfield']",32,78,88,12500000.00,70000.00,19,1995-09-18,173,68,7.00,,2018.00,21,Germany,Right,nan,Germany - 1. Bundesliga,50.00,6,61.54,8,3,20,0,0,0.00,2,2,100.00,1015,856,142,13,4,159,84.33,16.11,839.00,88.00,96.00,82.01,8.60,9.38,12.00,2.00,4.00,1.00,23.00,15.00,4.00,6,37,43,11.00,3.00,1.97,74.43,23.39,86.20,78.48,330.00,685.00,67.48,191,132,69.11,429,74.13,83,40.96,487,270,55.44,12.74,12,6,50.00,4,0,12,132,1,284,67,36,61.02,58,0,20,0,2500,5,46,31,22,9,15,70.97,4.23,0.09,0.77,0,36,8.33,40.00,60.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.21,0.28,0.10,0.72,0.00,0.00,0.43,4.75,0.03,10.22,2.41,36.54,30.81,5.11,0.46,0.14,5.72,30.20,3.16,3.45,0.14,0.43,0.07,0.14,0.03,0.82,0.54,0.39,0.10,11.88,24.66,6.87,4.75,15.44,2.98,17.53,9.72,1.29,0.43,0.21,2.08,0.72,0.00,0.00,0.00,0.00,0.00,1.65,1.11,0.79,0.32,0.54,1.29,0.00,0.18,0.00,0.21,1.33,1.54,0.00,0.15,0.02,0.00,0.00,0.14,0.00,Center Attacking Midfield
1616,8512,Franco Matías Di Santo,Schalke 04,181,"['Right Center Forward', 'Left Center Forward', 'Right Wing', 'Right Midfield', 'Left Wing', 'Center Forward', 'Right Center Midfield']",25,79,81,12500000.00,110000.00,26,1989-04-07,193,88,9.00,,2019.00,52,Argentina,Right,nan,Germany - 1. Bundesliga,80.00,12,50.00,2,14,25,9,2,22.22,8,5,62.50,297,185,98,10,4,112,62.29,15.58,134.00,68.00,97.00,44.81,22.74,32.44,16.00,10.00,1.00,0.00,8.00,6.00,0.00,1,16,17,3.00,2.00,11.62,75.58,7.75,70.25,35.00,62.00,235.00,79.12,65,26,40.00,151,51.66,35,42.86,96,54,56.25,13.14,15,11,73.33,3,0,8,25,0,313,58,8,47.06,16,0,34,0,1209,2,23,19,7,11,4,36.84,1.63,0.07,0.37,0,18,11.11,0.00,0.00,100.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.89,0.14,1.04,1.86,0.66,0.14,0.59,1.86,0.00,23.30,4.31,22.10,13.77,7.29,0.74,0.29,8.33,9.97,5.06,7.22,0.00,1.19,0.74,0.07,0.00,0.59,0.44,0.22,0.14,4.61,17.49,4.83,1.93,11.24,2.60,7.14,4.01,0.59,1.11,0.81,1.19,2.53,0.00,0.00,0.00,0.00,0.00,1.71,1.41,0.52,0.81,0.29,1.33,0.00,0.14,0.00,0.07,1.19,1.26,0.00,0.12,0.02,0.00,0.00,0.22,0.00,Right Center Forward
1617,8514,Matija Nastasić,Schalke 04,181,['Left Center Back'],1,79,84,12000000.00,90000.00,22,1993-03-28,187,79,31.00,,2019.00,51,Serbia,Left,nan,Germany - 1. Bundesliga,0.00,0,0.00,0,0,0,0,0,0.00,0,0,0.00,6,6,0,0,0,0,100.00,21.29,6.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,66.66,33.33,100.00,100.00,5.00,1.00,16.66,1,1,100.00,0,0.00,0,0.00,3,2,66.67,10.51,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,91,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.93,5.93,0.00,0.00,0.00,0.00,5.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.94,0.98,0.98,0.98,0.00,0.00,2.96,1.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Left Center Back
