player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_jersey_number,club_loaned_from,club_contract_valid_until,nationality_id,nationality_name,preferred_foot,release_clause_eur,competicion
27526,Rachid Aït-Atmane,Sporting Gijón,1041,"['Right Center Forward', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Forward', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Center Forward', 'Right Wing']",18,66,72,850000.0,5000.0,22,1993-02-04,190,76,24.0,,2019.0,97,Algeria,Right,,Spain - La Liga
27970,Ian González Nieto,Getafe,216,['Right Wing'],1,60,68,275000.0,2000.0,22,1993-02-11,189,78,26.0,,2016.0,45,Spain,Left,,Spain - La Liga
30429,Hugo Fraile Martín,Sporting Gijón,1041,['Right Wing'],3,66,66,600000.0,7000.0,28,1987-03-01,176,73,21.0,,2016.0,45,Spain,Right,,Spain - La Liga
31467,Eneko Capilla González,Real Sociedad,210,['Left Wing'],1,63,74,575000.0,4000.0,20,1995-06-13,175,75,37.0,,2020.0,45,Spain,Left,,Spain - La Liga
49433,Hachim Mastour,Málaga,223,['Center Attacking Midfield'],1,67,87,1400000.0,3000.0,17,1998-06-15,175,63,16.0,AC Milan,2017.0,129,Morocco,Right,,Spain - La Liga
75537,David Goldar Gómez,Celta Vigo,209,['Right Center Back'],1,64,75,650000.0,4000.0,20,1994-09-15,180,77,27.0,,2016.0,45,Spain,Right,,Spain - La Liga
79615,Néstor Díaz García,Celta Vigo,209,['Goalkeeper'],1,62,70,350000.0,4000.0,23,1992-06-26,185,74,26.0,,2016.0,45,Spain,Right,,Spain - La Liga
166764,Ander Gayoso Reina,Eibar,322,['Left Back'],1,54,64,100000.0,2000.0,21,1993-07-20,171,71,28.0,,2016.0,45,Spain,Left,,Spain - La Liga
186264,Foued Kadir,Real Betis,218,"['Right Defensive Midfield', 'Right Wing', 'Right Midfield', 'Center Attacking Midfield']",8,73,73,2400000.0,35000.0,31,1983-12-05,180,70,5.0,,2018.0,97,Algeria,Right,,Spain - La Liga
197493,Mikel Arruabarrena Aranbide,Eibar,322,"['Center Attacking Midfield', 'Right Defensive Midfield', 'Center Forward', 'Left Center Forward']",6,71,71,1300000.0,20000.0,32,1983-02-09,189,80,10.0,,2016.0,45,Spain,Right,,Spain - La Liga
197595,Sergio Mendigutxia Iglesias,Sporting Gijón,1041,"['Center Forward', 'Right Wing']",1,63,70,475000.0,4000.0,22,1993-06-12,183,79,27.0,,2020.0,45,Spain,Right,,Spain - La Liga
2956,Bertrand Isidore Traoré,Chelsea,33,"['Left Wing Back', 'Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Right Defensive Midfield']",10,74,85,5500000.0,50000.0,19,1995-09-06,180,72,14.0,,2018.0,101,Burkina Faso,Left,,England - Premier League
2966,Stéphane Sessègnon,West Bromwich Albion,27,"['Right Midfield', 'Left Midfield', 'Right Wing', 'Center Attacking Midfield', 'Center Forward', 'Left Wing']",25,77,77,6000000.0,60000.0,31,1984-06-01,168,75,29.0,,2016.0,99,Benin,Right,,England - Premier League
2988,Memphis Depay,Manchester United,39,"['Center Attacking Midfield', 'Left Wing', 'Left Center Forward', 'Right Wing', 'Left Midfield', 'Right Midfield', 'Center Forward']",29,81,89,25000000.0,100000.0,21,1994-02-13,176,78,7.0,,2019.0,34,Netherlands,Right,,England - Premier League
3037,Mousa Sidi Yaya Dembélé,Tottenham Hotspur,38,"['Right Wing', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Wing Back', 'Left Center Back']",29,80,80,14000000.0,100000.0,27,1987-07-16,185,82,19.0,,2017.0,7,Belgium,Left,,England - Premier League
3041,Ciaran Clark,Aston Villa,59,"['Left Center Back', 'Right Center Back', 'Right Back']",17,77,79,7000000.0,50000.0,25,1989-09-26,188,76,6.0,,2020.0,25,Republic of Ireland,Left,,England - Premier League
3043,Christian Dannemann Eriksen,Tottenham Hotspur,38,"['Center Attacking Midfield', 'Left Wing', 'Right Wing', 'Right Attacking Midfield', 'Left Defensive Midfield']",35,83,87,31000000.0,120000.0,23,1992-02-14,177,71,23.0,,2018.0,13,Denmark,Right,,England - Premier League
3044,Chancel Mbemba Mangulu,Newcastle United,37,"['Right Center Back', 'Right Back', 'Left Center Back']",33,77,84,8500000.0,50000.0,20,1994-08-08,182,82,18.0,,2020.0,110,Congo DR,Right,,England - Premier League
3049,Matt Ritchie,AFC Bournemouth,28,"['Right Midfield', 'Left Midfield', 'Right Center Midfield']",37,74,78,4200000.0,35000.0,25,1989-09-10,173,71,30.0,,2018.0,42,Scotland,Left,,England - Premier League
3052,Pablo Javier Zabaleta Girod,Manchester City,36,['Right Back'],13,82,82,14000000.0,130000.0,30,1985-01-16,178,76,5.0,,2017.0,52,Argentina,Right,,England - Premier League
3054,Fernando Luiz Rosa,Manchester City,36,"['Left Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Left Center Back', 'Right Center Back']",33,80,80,12500000.0,100000.0,30,1985-05-04,176,67,25.0,,2017.0,54,Brazil,Right,,England - Premier League
3062,Aaron Cresswell,West Ham United,40,"['Left Back', 'Left Wing Back']",37,73,77,3000000.0,35000.0,25,1989-12-15,170,66,3.0,,2020.0,14,England,Left,,England - Premier League
3064,David Josué Jiménez Silva,Manchester City,36,"['Center Attacking Midfield', 'Right Wing', 'Left Wing', 'Right Center Midfield', 'Right Center Forward', 'Left Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Attacking Midfield']",24,88,88,50500000.0,210000.0,29,1986-01-08,170,67,21.0,,2019.0,45,Spain,Left,,England - Premier League
3065,Paul Dummett,Newcastle United,37,"['Left Back', 'Left Wing Back']",23,69,73,1100000.0,15000.0,23,1991-09-26,183,77,3.0,,2019.0,50,Wales,Left,,England - Premier League
3076,Ayoze Pérez Gutiérrez,Newcastle United,37,"['Left Wing', 'Right Center Midfield', 'Left Midfield', 'Center Forward', 'Right Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Left Attacking Midfield', 'Left Center Midfield', 'Right Wing', 'Right Defensive Midfield']",34,73,82,4600000.0,45000.0,21,1993-07-23,179,66,17.0,,2019.0,45,Spain,Right,,England - Premier League
3077,Jan Vertonghen,Tottenham Hotspur,38,"['Left Center Back', 'Center Back', 'Right Center Back']",29,82,82,16000000.0,130000.0,28,1987-04-24,189,86,5.0,,2016.0,7,Belgium,Left,,England - Premier League
3081,Jamaal Lascelles,Newcastle United,37,"['Left Back', 'Left Center Back', 'Right Back', 'Right Center Back', 'Right Center Midfield']",18,68,80,1400000.0,10000.0,21,1993-11-11,189,83,15.0,,2019.0,14,England,Right,,England - Premier League
3086,Ben Davies,Tottenham Hotspur,38,"['Left Back', 'Left Center Back']",17,76,82,6000000.0,60000.0,22,1993-04-24,181,76,33.0,,2019.0,50,Wales,Left,,England - Premier League
3087,Gnégnéri Yaya Touré,Manchester City,36,"['Right Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Center Forward']",32,85,85,25000000.0,170000.0,32,1983-05-13,189,90,42.0,,2017.0,108,Côte d'Ivoire,Right,,England - Premier League
3089,Kevin De Bruyne,Manchester City,36,"['Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Wing', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Right Center Forward']",25,86,89,50500000.0,190000.0,24,1991-06-28,181,76,17.0,,2021.0,7,Belgium,Right,,England - Premier League
3090,Nicolás Hernán Otamendi,Manchester City,36,"['Right Center Back', 'Left Center Back']",30,84,84,24000000.0,180000.0,27,1988-02-12,183,81,30.0,,2020.0,52,Argentina,Right,,England - Premier League
3091,Moussa Sissoko,Newcastle United,37,"['Right Wing', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Midfield', 'Left Defensive Midfield', 'Right Attacking Midfield', 'Left Wing', 'Left Back', 'Right Back']",37,78,82,11000000.0,80000.0,25,1989-08-16,187,83,7.0,,2019.0,18,France,Right,,England - Premier League
3092,Dwight Gayle,Crystal Palace,31,"['Right Wing', 'Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Left Center Forward', 'Right Midfield', 'Right Center Forward']",16,71,75,2200000.0,20000.0,24,1990-10-20,177,69,16.0,,2017.0,14,England,Right,,England - Premier League
3094,Bamidele Alli,Tottenham Hotspur,38,"['Right Center Midfield', 'Center Attacking Midfield', 'Right Wing', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Wing']",33,69,85,2100000.0,10000.0,19,1996-04-11,187,73,20.0,,2020.0,14,England,Right,,England - Premier League
3096,Rob Elliot,Newcastle United,37,['Goalkeeper'],21,69,69,875000.0,10000.0,29,1986-04-30,188,93,21.0,,2016.0,25,Republic of Ireland,Left,,England - Premier League
3098,Victor Wanyama,Southampton,25,"['Left Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield']",30,77,81,7500000.0,50000.0,24,1991-06-25,188,76,12.0,,2017.0,120,Kenya,Right,,England - Premier League
3099,Hugo Lloris,Tottenham Hotspur,38,['Goalkeeper'],37,85,85,29000000.0,160000.0,28,1986-12-26,188,78,1.0,,2019.0,18,France,Left,,England - Premier League
3101,Vincent Kompany,Manchester City,36,['Right Center Back'],14,85,85,25000000.0,170000.0,29,1986-04-10,192,85,4.0,,2019.0,7,Belgium,Right,,England - Premier League
3165,Emmanuel Rivière,Newcastle United,37,"['Right Center Forward', 'Left Wing', 'Center Forward']",3,72,76,2800000.0,30000.0,25,1990-03-03,182,76,29.0,,2020.0,18,France,Right,,England - Premier League
3205,Kyle Walker,Tottenham Hotspur,38,"['Right Back', 'Right Center Back']",33,79,83,11000000.0,80000.0,25,1990-05-28,178,70,2.0,,2019.0,14,England,Right,,England - Premier League
3233,Raheem Sterling,Manchester City,36,"['Left Wing', 'Left Midfield', 'Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing', 'Left Center Forward', 'Right Midfield', 'Left Attacking Midfield']",31,82,88,27000000.0,110000.0,20,1994-12-08,170,69,7.0,,2020.0,14,England,Right,,England - Premier League
3237,Sergio Leonel Agüero del Castillo,Manchester City,36,"['Center Forward', 'Left Center Forward', 'Right Center Forward']",30,87,87,47500000.0,230000.0,27,1988-06-02,172,74,10.0,,2019.0,52,Argentina,Right,,England - Premier League
3244,John Stones,Everton,29,"['Right Center Back', 'Right Back', 'Left Center Midfield']",33,77,87,10000000.0,40000.0,21,1994-05-28,188,75,5.0,,2019.0,14,England,Right,,England - Premier League
3254,Florian Thauvin,Newcastle United,37,"['Right Wing', 'Right Midfield', 'Left Wing', 'Left Midfield', 'Left Center Midfield', 'Left Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield']",13,76,82,7000000.0,60000.0,22,1993-01-26,179,70,20.0,,2020.0,18,France,Left,,England - Premier League
3262,Łukasz Fabiański,Swansea City,26,['Goalkeeper'],37,78,78,7000000.0,50000.0,30,1985-04-18,190,83,1.0,,2019.0,37,Poland,Right,,England - Premier League
3263,Craig Cathcart,Watford,23,"['Left Center Back', 'Right Center Back', 'Right Back']",35,71,74,1700000.0,25000.0,26,1989-02-06,188,73,15.0,,2019.0,35,Northern Ireland,Right,,England - Premier League
3265,José Luis Sanmartín Mato,Stoke City,30,"['Right Wing', 'Center Forward', 'Left Center Forward', 'Left Wing', 'Right Back', 'Center Attacking Midfield']",22,75,78,5000000.0,35000.0,25,1990-03-27,192,80,11.0,,2021.0,45,Spain,Right,,England - Premier League
3267,Luis Antonio Valencia Mosquera,Manchester United,39,"['Right Back', 'Left Back', 'Left Center Back']",14,79,79,9500000.0,100000.0,29,1985-08-04,181,78,25.0,,2017.0,57,Ecuador,Right,,England - Premier League
3270,Danny Simpson,Leicester City,22,['Right Back'],30,71,71,1300000.0,25000.0,28,1987-01-04,177,77,17.0,,2017.0,14,England,Right,,England - Premier League
3272,Oriol Romeu Vidal,Southampton,25,"['Right Wing', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Right Attacking Midfield', 'Center Defensive Midfield']",29,73,78,3300000.0,35000.0,23,1991-09-24,183,83,14.0,,2018.0,45,Spain,Right,,England - Premier League
3277,Yohan Cabaye,Crystal Palace,31,"['Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Center Forward', 'Center Attacking Midfield']",33,79,79,7500000.0,60000.0,29,1986-01-14,175,72,7.0,,2018.0,18,France,Right,,England - Premier League
3286,Nathan Redmond,Norwich City,56,"['Center Defensive Midfield', 'Right Wing', 'Right Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Attacking Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Midfield', 'Left Center Midfield', 'Right Attacking Midfield', 'Right Wing Back']",35,74,82,4900000.0,30000.0,21,1994-03-06,173,75,22.0,,2017.0,14,England,Right,,England - Premier League
3288,Miguel Ángel Britos Cabrera,Watford,23,['Left Center Back'],24,74,74,2500000.0,35000.0,29,1985-07-17,188,82,3.0,,2018.0,60,Uruguay,Left,,England - Premier League
3289,Romelu Lukaku Menama,Everton,29,"['Center Forward', 'Left Center Forward', 'Right Center Forward']",37,80,86,20000000.0,60000.0,22,1993-05-13,190,94,10.0,,2019.0,7,Belgium,Left,,England - Premier League
3290,Federico Fernández,Swansea City,26,"['Right Center Back', 'Center Back', 'Left Center Back']",32,78,81,8500000.0,60000.0,26,1989-02-22,190,83,33.0,,2018.0,52,Argentina,Right,,England - Premier League
3293,Jesse Lingard,Manchester United,39,"['Right Wing', 'Left Wing', 'Right Center Forward', 'Right Wing Back', 'Right Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Left Center Midfield']",25,69,78,1600000.0,15000.0,22,1992-12-15,173,58,35.0,,2017.0,14,England,Right,,England - Premier League
3294,Juan Manuel Mata García,Manchester United,39,"['Right Wing', 'Right Attacking Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Midfield']",38,84,84,28500000.0,180000.0,27,1988-04-28,170,63,8.0,,2018.0,45,Spain,Left,,England - Premier League
3296,Marouane Fellaini-Bakkioui,Manchester United,39,"['Center Forward', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield']",18,78,78,8500000.0,100000.0,27,1987-11-22,194,85,27.0,,2018.0,7,Belgium,Right,,England - Premier League
3304,Harry Arter,AFC Bournemouth,28,"['Center Attacking Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']",21,73,79,3800000.0,35000.0,25,1989-12-28,178,70,8.0,,2018.0,25,Republic of Ireland,Right,,England - Premier League
3306,Nathan Aké,Watford,23,"['Left Midfield', 'Left Back', 'Right Back', 'Left Center Back']",24,69,78,1400000.0,7000.0,20,1995-02-18,180,75,16.0,,2020.0,34,Netherlands,Left,,England - Premier League
3307,Marc Albrighton,Leicester City,22,"['Right Midfield', 'Left Midfield', 'Left Wing', 'Right Wing', 'Right Back']",38,71,75,2000000.0,20000.0,25,1989-11-18,175,67,11.0,,2018.0,14,England,Right,,England - Premier League
3308,Kieran Trippier,Tottenham Hotspur,38,"['Right Back', 'Right Wing Back']",6,76,82,6000000.0,60000.0,24,1990-09-19,179,71,16.0,,2020.0,14,England,Right,,England - Premier League
3309,Sebastian Prödl,Watford,23,"['Right Center Back', 'Left Center Back']",21,76,76,4100000.0,60000.0,28,1987-06-21,194,92,5.0,,2020.0,4,Austria,Right,,England - Premier League
3310,Tom Carroll,Tottenham Hotspur,38,"['Right Wing', 'Left Defensive Midfield', 'Center Forward', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Center Back', 'Right Center Midfield']",19,71,78,2300000.0,25000.0,23,1992-05-28,178,64,28.0,,2016.0,14,England,Left,,England - Premier League
3311,Daley Blind,Manchester United,39,"['Left Center Back', 'Left Back', 'Left Wing Back']",35,80,84,15500000.0,100000.0,25,1990-03-09,180,72,17.0,,2018.0,34,Netherlands,Left,,England - Premier League
3314,Phil Jones,Manchester United,39,"['Left Center Back', 'Right Center Back', 'Right Back']",10,80,84,16000000.0,90000.0,23,1992-02-21,185,71,4.0,,2019.0,14,England,Right,,England - Premier League
3316,James Tomkins,West Ham United,40,"['Right Back', 'Left Center Back', 'Right Center Back', 'Left Back']",25,73,74,2800000.0,45000.0,26,1989-03-29,191,74,5.0,,2020.0,14,England,Right,,England - Premier League
3321,Patrick van Aanholt,Sunderland,41,"['Left Back', 'Left Wing Back', 'Left Center Back']",33,74,79,3800000.0,35000.0,24,1990-08-29,175,67,3.0,,2018.0,34,Netherlands,Left,,England - Premier League
3323,Tyrone Mings,AFC Bournemouth,28,['Left Back'],1,70,79,1800000.0,20000.0,22,1993-03-13,196,80,14.0,,2019.0,14,England,Left,,England - Premier League
3325,Marko Arnautović,Stoke City,30,"['Left Wing', 'Left Center Forward', 'Left Midfield', 'Center Forward', 'Right Center Forward']",34,78,82,10500000.0,60000.0,26,1989-04-19,192,83,10.0,,2017.0,4,Austria,Right,,England - Premier League
3328,James Ward-Prowse,Southampton,25,"['Center Attacking Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Wing', 'Right Defensive Midfield', 'Left Wing', 'Left Defensive Midfield', 'Right Midfield']",33,74,82,5000000.0,30000.0,20,1994-11-01,173,66,16.0,,2020.0,14,England,Right,,England - Premier League
3329,Cédric Ricardo Alves Soares,Southampton,25,"['Right Back', 'Right Wing Back', 'Left Center Midfield']",24,78,82,9500000.0,50000.0,23,1991-08-31,172,67,2.0,,2019.0,38,Portugal,Right,,England - Premier League
3333,David de Gea Quintana,Manchester United,39,['Goalkeeper'],34,86,89,42500000.0,180000.0,24,1990-11-07,193,82,1.0,,2019.0,45,Spain,Right,,England - Premier League
3337,Jermain Defoe,Sunderland,41,"['Center Forward', 'Left Center Forward', 'Left Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward']",33,79,79,8500000.0,60000.0,32,1982-10-07,170,70,18.0,,2018.0,14,England,Right,,England - Premier League
3339,Asmir Begović,Chelsea,33,['Goalkeeper'],17,82,82,17500000.0,150000.0,28,1987-06-20,200,83,1.0,,2019.0,8,Bosnia and Herzegovina,Right,,England - Premier League
3340,Kyle Naughton,Swansea City,26,"['Right Back', 'Right Wing Back', 'Left Back', 'Right Wing', 'Left Wing']",27,74,75,3200000.0,40000.0,26,1988-11-11,180,73,26.0,,2018.0,14,England,Right,,England - Premier League
3341,Steve Cook,AFC Bournemouth,28,"['Left Center Back', 'Right Center Back']",36,72,79,2600000.0,20000.0,24,1991-04-19,185,83,3.0,,2017.0,14,England,Right,,England - Premier League
3343,Dan Gosling,AFC Bournemouth,28,"['Right Center Midfield', 'Left Center Forward', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield']",34,71,75,2000000.0,20000.0,25,1990-02-01,183,79,4.0,,2018.0,14,England,Right,,England - Premier League
3344,Andrew Surman,AFC Bournemouth,28,"['Left Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield']",38,73,73,2800000.0,40000.0,28,1986-08-20,178,73,6.0,,2017.0,14,England,Left,,England - Premier League
3345,Charlie Daniels,AFC Bournemouth,28,['Left Back'],37,71,71,1300000.0,25000.0,28,1986-09-07,178,75,11.0,,2017.0,14,England,Left,,England - Premier League
3346,Joshua King,AFC Bournemouth,28,"['Right Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Right Midfield', 'Left Midfield']",31,69,76,1400000.0,9000.0,23,1992-01-15,180,74,17.0,,2018.0,36,Norway,Right,,England - Premier League
3347,André Ayew Pelé,Swansea City,26,"['Right Wing', 'Right Center Forward', 'Right Attacking Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Midfield', 'Left Center Forward', 'Center Forward', 'Left Center Midfield', 'Right Midfield']",34,79,82,12500000.0,70000.0,25,1989-12-17,176,72,10.0,,2019.0,117,Ghana,Left,,England - Premier League
3380,Christian Benteke Liolo,Liverpool,24,"['Center Forward', 'Left Center Forward', 'Right Center Midfield', 'Right Center Forward', 'Right Center Back', 'Right Wing', 'Center Attacking Midfield', 'Right Midfield']",29,82,86,27000000.0,140000.0,24,1990-12-03,190,83,9.0,,2020.0,7,Belgium,Right,,England - Premier League
3381,Nemanja Matić,Chelsea,33,"['Left Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Wing Back', 'Left Wing Back', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Wing']",33,84,87,29500000.0,180000.0,26,1988-08-01,194,84,21.0,,2019.0,51,Serbia,Left,,England - Premier League
3382,Luke Shaw,Manchester United,39,['Left Back'],5,78,89,11500000.0,70000.0,19,1995-07-12,185,75,23.0,,2018.0,14,England,Left,,England - Premier League
3385,Alexis Alejandro Sánchez Sánchez,Arsenal,1,"['Left Wing', 'Center Forward', 'Right Wing']",30,86,88,47000000.0,230000.0,26,1988-12-19,169,62,17.0,,2019.0,55,Chile,Right,,England - Premier League
3388,Jack Wilshere,Arsenal,1,"['Center Attacking Midfield', 'Right Wing']",3,81,84,21000000.0,110000.0,23,1992-01-01,172,68,10.0,,2018.0,14,England,Left,,England - Premier League
3389,Eliaquim Mangala,Manchester City,36,['Left Center Back'],23,80,84,16000000.0,90000.0,24,1991-02-13,187,84,20.0,,2019.0,18,France,Left,,England - Premier League
3391,Rolando Aarons,Newcastle United,37,"['Right Center Forward', 'Center Attacking Midfield', 'Right Wing', 'Left Back', 'Left Wing Back', 'Left Wing', 'Substitute']",10,71,81,2400000.0,20000.0,19,1995-11-16,175,67,16.0,,2016.0,14,England,Left,,England - Premier League
3394,Laurent Koscielny,Arsenal,1,['Left Center Back'],33,83,83,17500000.0,130000.0,29,1985-09-10,186,75,6.0,,2019.0,18,France,Right,,England - Premier League
3407,Scott Dann,Crystal Palace,31,['Right Center Back'],35,78,78,6500000.0,60000.0,28,1987-02-14,191,79,6.0,,2020.0,14,England,Right,,England - Premier League
3436,Idrissa Gana Gueye,Aston Villa,59,"['Left Center Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield']",35,75,78,5000000.0,35000.0,25,1989-09-26,174,72,8.0,,2019.0,136,Senegal,Right,,England - Premier League
3437,Francis Joseph Coquelin,Arsenal,1,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Back', 'Right Wing', 'Left Wing']",26,78,84,10000000.0,80000.0,24,1991-05-13,178,74,34.0,,2019.0,18,France,Right,,England - Premier League
3440,Tammy Bakumo-Abraham,Chelsea,33,['Center Forward'],2,59,70,240000.0,4000.0,21,1993-10-27,199,92,27.0,,2019.0,14,England,Left,,England - Premier League
3443,Joel Ward,Crystal Palace,31,"['Right Back', 'Left Back']",30,76,78,5000000.0,50000.0,25,1989-10-29,187,83,2.0,,2018.0,14,England,Right,,England - Premier League
3445,Radamel Falcao García Zárate,Chelsea,33,"['Right Wing', 'Center Attacking Midfield', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Back']",10,83,83,23000000.0,150000.0,29,1986-02-10,177,72,9.0,AS Monaco,2016.0,56,Colombia,Right,,England - Premier League
3448,Martin Kelly,Crystal Palace,31,"['Right Back', 'Left Back']",13,74,77,3400000.0,35000.0,25,1990-04-27,191,77,34.0,,2017.0,14,England,Right,,England - Premier League
3449,Wayne Routledge,Swansea City,26,"['Left Wing', 'Right Wing', 'Right Midfield', 'Left Center Forward', 'Right Center Forward', 'Left Back', 'Left Midfield']",28,76,76,4700000.0,50000.0,30,1985-01-07,170,77,15.0,,2018.0,14,England,Right,,England - Premier League
3450,Jordan Ayew,Aston Villa,59,"['Right Wing', 'Left Wing', 'Right Center Forward', 'Left Defensive Midfield', 'Center Forward', 'Left Center Forward', 'Left Midfield', 'Left Attacking Midfield', 'Center Attacking Midfield']",30,76,80,7000000.0,60000.0,23,1991-09-11,182,81,19.0,,2020.0,117,Ghana,Right,,England - Premier League
3454,Troy Deeney,Watford,23,"['Center Forward', 'Right Midfield', 'Right Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Right Wing']",38,75,75,4300000.0,45000.0,27,1988-06-29,183,90,9.0,,2020.0,14,England,Right,,England - Premier League
3456,Kurt Happy Zouma,Chelsea,33,"['Right Center Midfield', 'Left Center Back', 'Right Center Back', 'Right Back', 'Center Back']",23,77,87,10000000.0,60000.0,20,1994-10-27,190,85,5.0,,2019.0,18,France,Right,,England - Premier League
3461,Petr Čech,Arsenal,1,['Goalkeeper'],34,85,85,24000000.0,140000.0,33,1982-05-20,196,90,33.0,,2019.0,12,Czech Republic,Left,,England - Premier League
3462,Jack Frank Porteous Cork,Swansea City,26,"['Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Forward']",35,77,79,7000000.0,60000.0,26,1989-06-25,185,69,24.0,,2018.0,14,England,Right,,England - Premier League
3463,Junior Stanislas,AFC Bournemouth,28,"['Left Midfield', 'Left Center Forward', 'Right Midfield', 'Right Center Midfield', 'Left Center Midfield']",21,66,69,750000.0,6000.0,25,1989-11-26,183,76,19.0,,2017.0,14,England,Right,,England - Premier League
3464,James McArthur,Crystal Palace,31,"['Left Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield']",28,76,76,4300000.0,60000.0,27,1987-10-07,178,64,18.0,,2018.0,42,Scotland,Right,,England - Premier League
3467,Erik Pieters,Stoke City,30,['Left Back'],35,74,76,3300000.0,45000.0,26,1988-08-07,182,86,3.0,,2017.0,34,Netherlands,Left,,England - Premier League
3469,Bakary Sako,Crystal Palace,31,"['Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Center Forward', 'Left Defensive Midfield', 'Left Midfield', 'Right Midfield']",19,75,75,4100000.0,45000.0,27,1988-04-26,184,91,26.0,,2018.0,126,Mali,Left,,England - Premier League
3471,Dejan Lovren,Liverpool,24,"['Left Center Back', 'Center Attacking Midfield', 'Right Center Back', 'Center Back']",24,79,81,10500000.0,90000.0,25,1989-07-05,188,84,6.0,,2019.0,10,Croatia,Right,,England - Premier League
3472,Willian Borges da Silva,Chelsea,33,"['Right Wing', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Wing']",35,82,84,23500000.0,140000.0,26,1988-08-09,175,75,22.0,,2018.0,54,Brazil,Right,,England - Premier League
3473,James Philip Milner,Liverpool,24,"['Right Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Wing', 'Center Defensive Midfield', 'Right Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Back']",28,80,80,13000000.0,90000.0,29,1986-01-04,176,70,7.0,,2019.0,14,England,Right,,England - Premier League
3475,Per Mertesacker,Arsenal,1,['Right Center Back'],24,83,83,17000000.0,130000.0,30,1984-09-29,198,90,4.0,,2017.0,21,Germany,Right,,England - Premier League
